postId,pageName,text,time,likes,comments,shares,viewsCount,videoPostViewCount,url,link,year,month,weekday,hour,clean_text,word_count,character_count,engagement,engagement_rate
1190350000000000.0,BarbequeNation,"@smrsharma @pgk_preeti We absolutely loved hosting your crew at our Vasant Kunj, Delhi restaurant. We hope every bit of your get-together was as special as you imagined. Here's to more epic moments, unfiltered fun and celebrations!",2025-07-17 10:08:44+00:00,44,2.0,3,13673.0,5703.0,https://www.facebook.com/reel/1381406226276602/,No Link,2025,July,Thursday,10,we absolutely loved hosting your crew at our vasant kunj delhi restaurant we hope every bit of your gettogether was as special as you imagined heres to more epic moments unfiltered fun and celebrations,34,201,49.0,0.003583705112265048
1187600000000000.0,BarbequeNation,"Rains, grills, and good company, that's monsoon done right. Go on, book your table and make some unforgettable memories this season. 

[Barbeque Nation, BBQN, Monsoon,Grills]",2025-07-14 04:06:18+00:00,27,2.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02gKLuwQdtPiE5fU7NC6Vgm3oku17iQHka95Vp8LaC98GNef4BPd5vAtMZvjWQUuxal,No Link,2025,July,Monday,4,rains grills and good company thats monsoon done right go on book your table and make some unforgettable memories this season barbeque nation bbqn monsoongrills,25,160,30.0,0.0
1186000000000000.0,BarbequeNation,"Turn rainy days into sizzling memories ☔🔥 Ditch the usual coffee dates and bond over smoky grills and laughter at Barbeque Nation.

Book your table now 

 [Barbeque Nation, BBQN, MonsoonMood GrillAndChill, CoupleGoals]",2025-07-12 03:26:42+00:00,28,5.0,3,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0YJz1itQLQ2wdpb1go9Byc6j8HKa9c61YdfvoPU7toBFZwewE1LjEE7SMU7L4Jc1al,No Link,2025,July,Saturday,3,turn rainy days into sizzling memories ditch the usual coffee dates and bond over smoky grills and laughter at barbeque nation book your table now barbeque nation bbqn monsoonmood grillandchill couplegoals,31,205,36.0,0.0
1184710000000000.0,BarbequeNation,"This party was unforgettable.

It was an absolute pleasure to host your gang at our Vasant Kunj, Delhi restaurant. We hope we were able to make your get together a bit extra special. Here's to many more!",2025-07-10 16:22:15+00:00,52,1.0,5,16429.0,7341.0,https://www.facebook.com/reel/1748617365739263/,No Link,2025,July,Thursday,16,this party was unforgettable it was an absolute pleasure to host your gang at our vasant kunj delhi restaurant we hope we were able to make your get together a bit extra special heres to many more,37,196,58.0,0.0035303426867125207
1183110000000000.0,BarbequeNation,"Last call, chicken lovers! The Kukkad Carnival ends in just 2 days.

Feast unlimited on 16+ mouthwatering chicken dishes before it's gone.

Book your table right away.

[Barbeque Nation, BBQN, Chicken, Unlimited, Kukkad Carnival ]",2025-07-08 14:46:44+00:00,60,26.0,2,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0NwE8B3DZtHpPUmDzyj4Zyh4KoeodmUaMFdNAHqTPcbA66rwt5Ja9xB3MtrxCxS2nl,No Link,2025,July,Tuesday,14,last call chicken lovers the kukkad carnival ends in just days feast unlimited on mouthwatering chicken dishes before its gone book your table right away barbeque nation bbqn chicken unlimited kukkad carnival,32,208,88.0,0.0
1182270000000000.0,BarbequeNation,"Fresh off the stove and onto your plate, 16+ chicken dishes, with unlimited servings. Don't miss the feast!

Serving till 10 July at the Kukkad Carnival at your nearest Barbeque Nation.

Available at most outlets with some exceptions

[Barbeque Nation, BBQN, Kukkad Carnival,
Chicken, Unlimited]",2025-07-07 12:48:10+00:00,31,0.0,1,9848.0,3418.0,https://www.facebook.com/reel/1247715133066985/,No Link,2025,July,Monday,12,fresh off the stove and onto your plate chicken dishes with unlimited servings dont miss the feast serving till july at the kukkad carnival at your nearest barbeque nation available at most outlets with some exceptions barbeque nation bbqn kukkad carnival chicken unlimited,43,273,32.0,0.003249390739236393
1181410000000000.0,BarbequeNation,"Some dishes don’t need an introduction—just instincts. Think you know this one?
Drop your guess in the comments and tag your foodie squad.

[Barbeque Nation, BBQN,  guess the dish, Food lovers ]",2025-07-06 12:52:52+00:00,19,14.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0jZ5TtFZjXiZYxREqubJyuRuFCQQLfFAzLgi24piTcVttv25YYBAEUxPG87C1gkYnl,No Link,2025,July,Sunday,12,some dishes dont need an introductionjust instincts think you know this one drop your guess in the comments and tag your foodie squad barbeque nation bbqn guess the dish food lovers,31,181,34.0,0.0
1180710000000000.0,BarbequeNation,"Cancerians, we’re all set to make your birthday unforgettable! 

With unlimited food, fun, and celebrations, Barbeque Nation is here to turn your big day into a flavour-packed memory.

Book your table and celebrate your birthday the Barbeque Nation way.

[Barbeque Nation, BBQN, Birthday celebration, Unlimited food ]",2025-07-05 15:03:02+00:00,152,14.0,4,24790.0,11188.0,https://www.facebook.com/reel/1013082540904867/,No Link,2025,July,Saturday,15,cancerians were all set to make your birthday unforgettable with unlimited food fun and celebrations barbeque nation is here to turn your big day into a flavourpacked memory book your table and celebrate your birthday the barbeque nation way barbeque nation bbqn birthday celebration unlimited food,46,298,170.0,0.006857603872529245
1179720000000000.0,BarbequeNation,"Fresh off the stove and onto your plate, 16+ chicken dishes, with unlimited servings. Don’t miss the feast! 

Serving till 10 July at the Kukkad Carnival at your nearest Barbeque Nation.

[Barbeque Nation, BBQN, Kukkad Carnival, Chicken, Unlimited]",2025-07-04 11:54:48+00:00,34,7.0,2,12441.0,2869.0,https://www.facebook.com/reel/1037783321866387/,No Link,2025,July,Friday,11,fresh off the stove and onto your plate chicken dishes with unlimited servings dont miss the feast serving till july at the kukkad carnival at your nearest barbeque nation barbeque nation bbqn kukkad carnival chicken unlimited,36,226,43.0,0.0034563138011413875
1178960000000000.0,BarbequeNation,"Calling all queens! It’s time to laugh louder, eat better, and host a kitty party like never before. Only at Barbeque Nation! 

Available in select few outlets

[Barbeque Nation, BBQN, Kitty party, Celebrate]",2025-07-03 13:40:18+00:00,14,1.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0yVZSnbsJFY8bpppjT3F4jCWQzbmF11D5Q8Ap8ATJTMNsV3KmNostpgMCAfr2N4eql,No Link,2025,July,Thursday,13,calling all queens its time to laugh louder eat better and host a kitty party like never before only at barbeque nation available in select few outlets barbeque nation bbqn kitty party celebrate,33,194,16.0,0.0
1178160000000000.0,BarbequeNation,"Chicken lovers, don't miss out on this festival. Dive into your favourite chicken dishes at Kukkad Carnival at Barbeque Nation.

Book your table before 10 July and enjoy 16+ chicken dishes, all unlimited

Available at most outlets with some exceptions

[ Barbeque Nation, BBQN, Kukkad Carnival, Chicken, Unlimited]",2025-07-02 15:47:29+00:00,114,19.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid029oGRSZtjNxFZLwiborM8srTpKss8ZrmN8U3fqwD6LwRyzKXwcNrJr3wUgs8ayttgl,No Link,2025,July,Wednesday,15,chicken lovers dont miss out on this festival dive into your favourite chicken dishes at kukkad carnival at barbeque nation book your table before july and enjoy chicken dishes all unlimited available at most outlets with some exceptions barbeque nation bbqn kukkad carnival chicken unlimited,45,292,134.0,0.0
1177190000000000.0,BarbequeNation,"Craving chicken? Dive into endless
seryings of your favorite, chicken dishes
and more af the Big Buffet at Barbeque
Nation.

Available at most outlets with some exceptions

[Barbeque Nation, BBQN, Chicken,Big Buffet, Unlimited]",2025-07-01 12:39:00+00:00,28,2.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid07uHxRhmqwkCTANfMxLd4p49Zofj3WwdBXQ3ZPzWK5mmdS7YGfo63THUfSiRySUZml,https://www.barbequenation.com/promotions,2025,July,Tuesday,12,craving chicken dive into endless seryings of your favorite chicken dishes and more af the big buffet at barbeque nation available at most outlets with some exceptions barbeque nation bbqn chickenbig buffet unlimited,33,216,31.0,0.0
1176160000000000.0,BarbequeNation,"Time's running out, chicken lovers!⏰️
Kukkad Carnival at Barbeque Nation will end on 10 July, 2025. Don't miss out on this chance to feast on the juiciest,crispiest, most finger-licking chicken dishes
Book your table now to enjoy this special menu before it's gone!

Available at most outlets with some exceptions.

[Barbeque Nation, BBQN,  Chicken Celebration, Kukkad Carnival, Unlimited ]",2025-06-30 08:46:06+00:00,35,9.0,2,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0bHyPX9YSmstA4khYzA997xqzUTtDkytRZE96zDbQPdi21Rxz622S2RpCQXakBgkcl,No Link,2025,June,Monday,8,times running out chicken lovers kukkad carnival at barbeque nation will end on july dont miss out on this chance to feast on the juiciestcrispiest most fingerlicking chicken dishes book your table now to enjoy this special menu before its gone available at most outlets with some exceptions barbeque nation bbqn chicken celebration kukkad carnival unlimited,56,358,46.0,0.0
