id,type,productType,shortCode,url,timestamp,caption,likesCount,commentsCount,videoViewCount,videoPlayCount,ownerUsername,ownerFullName,ownerId,locationName,isCommentsDisabled,isPinned,hashtags,mentions,processed_at
3.64611E+18,Video,clips,DKZlc1FS_EZ,https://www.instagram.com/p/DKZlc1FS_EZ/,2025-06-02T13:19:34.000Z,"Sab pet bhar ke khaaye aur birthday party aisi mere jaise difficult guest bhi khush hoke jaaye @Barbequenation

#celebrategrillse#Barbequenation#Birthdaycelebrations#unlimitedfood",4191,19,2718,2745563,ichaadhari_naag,Chirag Panjwani,2157332809,,FALSE,,"celebrategrillse, Barbequenation, Birthdaycelebrations, unlimitedfood",Barbequenation,26-07-2026 11:49
3.67225E+18,Image,feed,DL2cVtBylrP,https://www.instagram.com/p/DL2cVtBylrP/,2025-07-08T14:46:39.000Z,"Last call, chicken lovers! The Kukkad Carnival ends in just 2 days.

Feast unlimited on 16+ mouthwatering chicken dishes before it's gone.

Book your table right away.

[Barbeque Nation, BBQN, Chicken, Unlimited, Kukkad Carnival ]",127,7,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.62842E+18,Video,clips,DJauL1my7yF,https://www.instagram.com/p/DJauL1my7yF/,2025-05-09T03:23:11.000Z,"She knows every little detail about us - our favourite foods, our habits… But how much do we truly know about her? 
This #MothersDay, Barbeque Nation invites you to pause and discover the woman she has always been.
Join us and get to #KnowTheRealHer",8584,19,358,3843545,barbequenation,Barbeque Nation,506635909,,FALSE,,"MothersDay,, KnowTheRealHer",,26-07-2026 11:49
3.6396E+18,Video,clips,DKCcjGdMPIM,https://www.instagram.com/p/DKCcjGdMPIM/,2025-05-24T13:37:06.000Z,"Phirni, chutneys, dips, and more—mango madness has officially taken over Barbeque Nation! 

Savour it all before it disappears.

*Available at select restaurants till 5th June 2025*",108,4,268,29434,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.63277E+18,Image,feed,DJqM8vBoOTm,https://www.instagram.com/p/DJqM8vBoOTm/,2025-05-15T03:38:30.000Z,"This Family Day, bring the entire family on one table at Barbeque Nation. Celebrate with live grills and an unlimited feast.",96,17,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76056E+18,Video,clips,DQwMilxDfsY,https://www.instagram.com/p/DQwMilxDfsY/,2025-11-07T11:12:57.000Z,"Warning: Missing The Coastal Feast might cause lifelong regret (and major seafood cravings). Catch the wave while it’s in Hyderabad! Join our MasterChef Shyam as he prepares amazing seafood delicacies for you to enjoy.✨️😋

#TheCoastalFeast #BarbequeNation
#BarbequeVibes #HyderabadFoodies
#SeafoodFestival #MasterChefIndiaTelugu
#BNxShyam #CoastalFlavours #HyderabadEats
#FoodPopUp #SeafoodLove",417,5,7970,25033,barbequenation,Barbeque Nation,506635909,,FALSE,,"TheCoastalFeast, BarbequeNation, BarbequeVibes, HyderabadFoodies, SeafoodFestival, MasterChefIndiaTelugu, BNxShyam, CoastalFlavours, HyderabadEats, FoodPopUp, SeafoodLove",,26-07-2026 11:49
3.6287E+18,Video,clips,DJbvPNWtVhq,https://www.instagram.com/p/DJbvPNWtVhq/,2025-05-09T12:53:51.000Z,"Mango special menu @barbequenation is a new indulgence you can try, along with their regular buffet! 🤗

Open till 25th May!

Tag a 🥭lover and check out this exciting festival! 🥳

#bangaloreblogger #barbequenation #foodloversindia #bangalorebuffets #mangospecial #mangobuffet #viralfoodreel",244,33,320,,rasoisaga,Rasoi Saga,9862978312,"Bangalore, India",FALSE,,"bangaloreblogger, barbequenation, foodloversindia, bangalorebuffets, mangospecial, mangobuffet, viralfoodreel",barbequenation,26-07-2026 11:49
3.66627E+18,Image,feed,DLhMtoUS5yF,https://www.instagram.com/p/DLhMtoUS5yF/,2025-06-30T08:46:03.000Z,"Time's running out, chicken lovers!⏰️
Kukkad Carnival at Barbeque Nation will end on 10 July, 2025. Don't miss out on this chance to feast on the juiciest,crispiest, most finger-licking chicken dishes.
Book your table now to enjoy this special menu before it's gone!

Available at most outlets with some exceptions.

[Barbeque Nation, BBQN,  Chicken Celebration, Kukkad Carnival, Unlimited ]",146,5,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.66129E+18,Video,clips,DLPgj2qt6Pm,https://www.instagram.com/p/DLPgj2qt6Pm/,2025-06-23T11:53:22.000Z,"Tag a Chicken paglu and remind
them that to not miss out on
the unlimited chicken celebration - Kukkad
Carnival!

Feast on 16 mouthwatering chicken
dishes--unlimited,
unbeatable, and unapologetically delicious.

Book before 10 July!

Available at most outlets with some exceptions.

[Barbeque Nation, BBQN, Chickenpaglu, unlimited,
Kukkad Carnival]",452,70,1710,47277,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.64107E+18,Video,clips,DKHqYKXS7KW,https://www.instagram.com/p/DKHqYKXS7KW/,2025-05-26T14:14:00.000Z,"Looking to get some extra discounts on your next meal at Barbeque Nation? Just pay for your dine in or delivery order through our app/website and earn 5% back as Smiles Coins—each worth ₹1.

It’s that easy!",78,5,253,23957,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.64324E+18,Video,clips,DKPYl34BUzN,https://www.instagram.com/p/DKPYl34BUzN/,2025-05-29T14:16:18.000Z,"Start your feast with the perfect summer sipper – Mango Lassi or the ever-refreshing Aam Panna 🥤

Then brace yourself for unlimited starters – sizzling Chicken, juicy Prawns, and flavorful Paneer, all served with our iconic Mango Chilli Dip and Mango Salsa 🌶️🍢

Looking for a fun twist? Try the one-of-a-kind Aam Panna Pani Puri – tangy, spicy, and totally Insta-worthy 🤳

And you better leave room for desserts!
We’re talking Mango Pastry, Custard, Ice Cream, Chilli Kulfi, Creamy Mango – basically, mango in every magical form 🍨🍰💛

Because nothing says summer like a plate full of mango and unlimited good vibes!

#MangoTangoFestival #BarbequeNation #UnlimitedStarters #MangoMadness #SummerVibes #__CITYNAME__Eats #foodiefiesta",390,10,149,20945,vloggertanish,Vlogger tanish,33018162861,,FALSE,,"MangoTangoFestival, BarbequeNation, UnlimitedStarters, MangoMadness, SummerVibes, __CITYNAME__Eats, foodiefiesta",,26-07-2026 11:49
3.65767E+18,Video,clips,DLCpKg2JnqX,https://www.instagram.com/p/DLCpKg2JnqX/,2025-06-18T11:59:10.000Z,"Chicken Lovers ke liye Khaas! 🍗🔥

Barbeque Nation pe KUKKAD CARNIVAL shuru ho chuka hai jee – 10th June se leke 10th July tak!

Matlab, jo log chicken ke deewane hai, unke liye toh yeh ek chicken ka Tyohaar hai!

Ab Barbeque Nation ki regular variety ke saath-saath mileinge 10 naye chicken starters – har ek item aisa ki mooh mein paani aur chehre pe muskaan aa jaaye 😋

Aur sirf starters hi nahi jee...
Main course mein bhi nayi variety aa gayi hai. Murgh changezi, haleem aur toh aur dum ka murgh bhi.🍗

Weekdays ke lunch time pe jaoge toh milega ek complimentary beverage bhi! 🥤

Toh fer soch kya rahe ho?
Chhutti lo, doston ko tag karo, aur niklo Barbeque Nation ki taraf!

Aur haan, agar birthday aaraha ho kisi ka, toh Barbeque Nation jaana banta hai kyunki unke cute se birthday celebrations toh already mashhoor hai jee! 🎉🎂

Kukkad Carnival Live At all Barbeque Nation Outlets, Pan India.
10 June to 10 July

#KukkadFestival #Ad #BarBeQueNation",21169,208,12060,2242259,mistertikku,Gurpreet Singh Tikku,2115955144,,FALSE,,"KukkadFestival, Ad, BarBeQueNation",,26-07-2026 11:49
3.63666E+18,Video,clips,DJ3_1jBy9s4,https://www.instagram.com/p/DJ3_1jBy9s4/,2025-05-20T12:14:47.000Z,"Mango lovers, assemble! Barbeque Nation’s menu is bursting with golden goodness. 
Head over for the ultimate indulgence of the season.",168,9,104,23606,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.64945E+18,Image,feed,DKldg24yBtn,https://www.instagram.com/p/DKldg24yBtn/,2025-06-07T03:58:26.000Z,"The grills are hot, the flavours are bold, and your seat’s waiting. This Bakri Eid, continue the celebrations with a feast and the ones who matter the most.

Book your table now!

[Bakri Eid , BBQ Nation, Celebrate together,  Eid with family , Barbeque Nation, Unlimited BBQ]",92,9,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
